Equipment ID,Front Liner?,Source Locations,Product Group,Face Hole Drilled,Ream Hole Drilled,Hole Length,Charged Holes,Advance,Wet Holes,Activity,Shift Date,Shift Type,Week,Site Id
DD016,,Drake 9145 RAA,,0,0,4.5,0,0,0,Decline Development,9/09/2017,Night 12Hr,11,WBINC
DD016,Yes,Drake Decline,,0,0,4.5,0,0,0,Decline Development,10/09/2017,Day 12Hr,11,WBINC
DD016,Yes,Drake 9145 RAA,,36,0,4.5,0,4.1,0,Decline Development,10/09/2017,Day 12Hr,11,WBINC
DD016,,Fenton - DB/CADDY,,0,0,4.5,0,0,0,Decline Development,10/09/2017,Night 12Hr,11,WBINC
DD016,,Drake 9145 RAA,,30,6,4.5,67,4.1,0,Decline Development,10/09/2017,Night 12Hr,11,WBINC
DD016,,Drake Decline,,0,0,4.5,0,0,0,Decline Development,10/09/2017,Night 12Hr,11,WBINC
DD016,,FENTON DECLINE,,0,0,4.5,0,0,0,Decline Development,10/09/2017,Night 12Hr,11,WBINC
DD016,Yes,FENTON DECLINE,,75,6,4.5,75,3.7,0,Decline Development,11/09/2017,Day 12Hr,11,WBINC
DD016,Yes,Fenton SUMP ,,0,0,4.5,0,0,0,Decline Development,11/09/2017,Day 12Hr,11,WBINC
DD016,,Fenton SUMP ,,0,0,4.5,0,0,0,Decline Development,11/09/2017,Night 12Hr,11,WBINC
DD016,,Drake 9145 RAA,,69,6,4.5,0,0,0,Decline Development,11/09/2017,Night 12Hr,11,WBINC
DD016,,FENTON DECLINE,,0,0,4.5,0,0,0,Decline Development,11/09/2017,Night 12Hr,11,WBINC
DD016,Yes,Drake 9145 RAA,,0,0,4.5,72,4,0,Decline Development,12/09/2017,Day 12Hr,11,WBINC
DD016,Yes,FENTON DECLINE,,73,6,4.5,73,4,0,Decline Development,12/09/2017,Day 12Hr,11,WBINC
DD016,Yes,Fenton SUMP ,,34,0,4.5,34,0,0,Decline Development,12/09/2017,Day 12Hr,11,WBINC
DD016,,Drake Decline,,0,0,4.5,0,0,0,Decline Development,12/09/2017,Night 12Hr,11,WBINC
DD016,,Drake 9145 RAA,,0,0,4.5,0,0,0,Decline Development,12/09/2017,Night 12Hr,11,WBINC
DD016,,FENTON DECLINE,,77,6,4.5,0,4.1,0,Decline Development,13/09/2017,Day 12Hr,12,WBINC
DD016,,Fenton SUMP ,,70,6,4.5,0,4.1,0,Decline Development,13/09/2017,Day 12Hr,12,WBINC
DD016,,Drake Decline,,0,0,4.5,0,0,0,Decline Development,13/09/2017,Day 12Hr,12,WBINC
DD016,,Drake Decline,,0,0,4.5,0,0,0,Decline Development,13/09/2017,Night 12Hr,12,WBINC
DD016,,Drake 9145 RAA,,70,6,76,0,3,0,Decline Development,13/09/2017,Night 12Hr,12,WBINC
DD016,,Fenton SUMP ,,0,0,4.5,0,0,0,Decline Development,13/09/2017,Night 12Hr,12,WBINC
DD024,,Fenton SUMP ,,0,0,4.5,0,0,0,Decline Development,14/09/2017,Day 12Hr,12,WBINC
DD016,,Drake Decline,,77,6,4.5,77,3,0,Decline Development,14/09/2017,Day 12Hr,12,WBINC
DD016,,FENTON DECLINE,,0,0,4.5,0,0,0,Decline Development,14/09/2017,Day 12Hr,12,WBINC
DD016,,Drake 9145 RAA,,0,0,4.5,0,0,0,Decline Development,14/09/2017,Day 12Hr,12,WBINC
DD016,,FENTON DECLINE,,78,6,4.5,72,4.1,0,Decline Development,14/09/2017,Night 12Hr,12,WBINC
DD024,,Drake 9145 RAA,,0,0,4.5,0,0,0,Decline Development,14/09/2017,Night 12Hr,12,WBINC
DD024,,Drake Decline,,0,0,4.5,0,0,0,Decline Development,14/09/2017,Night 12Hr,12,WBINC
DD016,,Drake 9145 RAA,,72,4,4.5,0,0,0,Decline Development,14/09/2017,Night 12Hr,12,WBINC
DD016,,Fenton SUMP ,,64,6,4.5,58,4.1,0,Decline Development,14/09/2017,Night 12Hr,12,WBINC
DD016,,Drake Decline,,84,6,4.5,0,0,0,Decline Development,15/09/2017,Day 12Hr,12,WBINC
DD016,,FENTON DECLINE,,0,0,4.5,0,0,0,Decline Development,15/09/2017,Day 12Hr,12,WBINC
DD024,,Drake Decline,,0,0,4.5,0,0,0,Decline Development,15/09/2017,Day 12Hr,12,WBINC
DD016,,Drake 9145 RAA,,0,0,4.5,72,3,0,Decline Development,15/09/2017,Day 12Hr,12,WBINC
DD024,,Drake 9145 RAA,,0,0,4.5,0,0,0,Decline Development,15/09/2017,Night 12Hr,12,WBINC
DD016,,Fenton SUMP ,,62,4,4.5,62,3,0,Decline Development,15/09/2017,Night 12Hr,12,WBINC
DD024,,Drake Decline,,0,0,4.5,71,4.1,0,Decline Development,15/09/2017,Night 12Hr,12,WBINC
DD016,,FENTON DECLINE,,80,6,4.5,80,4,0,Decline Development,16/09/2017,Day 12Hr,12,WBINC
DD016,,FENTON DECLINE,,0,0,4.5,0,0,0,Decline Development,16/09/2017,Day 12Hr,12,WBINC
DD024,,Drake 9145 RAA,,0,0,4.5,0,0,0,Decline Development,16/09/2017,Day 12Hr,12,WBINC
DD016,,Fenton SUMP ,,10,0,4.5,10,0,0,Decline Development,16/09/2017,Day 12Hr,12,WBINC
DD016,,Drake Decline,,0,0,4.5,0,0,0,Decline Development,16/09/2017,Day 12Hr,12,WBINC
DD024,,FENTON DECLINE,,0,0,4.5,0,0,0,Decline Development,16/09/2017,Night 12Hr,12,WBINC
DD024,,Drake 9145 RAA,,75,6,4.5,0,4.1,0,Decline Development,16/09/2017,Night 12Hr,12,WBINC
DD016,,Drake Decline,,48,0,4.5,0,0,0,Decline Development,16/09/2017,Night 12Hr,12,WBINC
DD016,,Drake 9145 RAA,,0,0,4.5,0,0,0,Decline Development,17/09/2017,Day 12Hr,12,WBINC
DD024,,Fenton SUMP ,,0,0,4.5,0,0,0,Decline Development,17/09/2017,Day 12Hr,12,WBINC
DD024,,FENTON DECLINE,,79,6,4.5,79,4,0,Decline Development,17/09/2017,Day 12Hr,12,WBINC
DD016,,Drake Decline,,39,6,4.5,87,4,0,Decline Development,17/09/2017,Day 12Hr,12,WBINC
DD024,,Drake Decline,,0,0,4.5,0,0,0,Decline Development,17/09/2017,Night 12Hr,12,WBINC
DD024,,FENTON DECLINE,,0,0,4.5,0,0,0,Decline Development,17/09/2017,Night 12Hr,12,WBINC
DD016,,Drake 9145 RAA,,74,6,4.5,74,4.2,0,Decline Development,17/09/2017,Night 12Hr,12,WBINC
DD016,,Drake Decline,,77,6,4.5,0,0,0,Decline Development,18/09/2017,Day 12Hr,12,WBINC
DD016,,Drake 9145 RAA,,0,0,4.5,0,0,0,Decline Development,18/09/2017,Day 12Hr,12,WBINC
DD016,,FENTON DECLINE,,78,6,4.5,78,4,0,Decline Development,18/09/2017,Day 12Hr,12,WBINC
DD016,,FENTON DECLINE,,0,0,4.5,0,0,0,Decline Development,18/09/2017,Night 12Hr,12,WBINC
DD024,,Drake Decline,,0,0,4.5,0,0,0,Decline Development,18/09/2017,Night 12Hr,12,WBINC
DD016,,FENTON DECLINE,,84,6,4.5,84,4.2,0,Decline Development,18/09/2017,Night 12Hr,12,WBINC
DD016,,Drake 9145 RAA,,0,0,4.5,0,0,0,Decline Development,18/09/2017,Night 12Hr,12,WBINC
DD016,,Escapeway,,0,2,4.5,0,0,0,Decline Development,19/09/2017,Day 12Hr,12,WBINC
DD016,,Drake Decline,,0,0,4.5,0,0,0,Decline Development,19/09/2017,Day 12Hr,12,WBINC
DD016,,Drake Decline,,0,0,4.5,0,0,0,Decline Development,19/09/2017,Day 12Hr,12,WBINC
DD016,,FENTON DECLINE,,80,6,4.5,80,4,0,Decline Development,19/09/2017,Day 12Hr,12,WBINC
DD016,,Drake Decline,,75,6,4.5,75,4.2,0,Decline Development,19/09/2017,Night 12Hr,12,WBINC
DD024,,Drake Sub-station,,0,0,4.5,0,0,0,Decline Development,19/09/2017,Night 12Hr,12,WBINC
DD016,,FENTON DECLINE,,82,6,4.5,82,4.2,0,Decline Development,19/09/2017,Night 12Hr,12,WBINC
DD024,,Drake Decline,,0,0,4.5,0,0,0,Decline Development,19/09/2017,Night 12Hr,12,WBINC
DD024,,Drake 9145 RAA,,0,0,4.5,0,0,0,Decline Development,19/09/2017,Night 12Hr,12,WBINC
DD016,,FENTON DECLINE,,79,6,4.5,79,4,0,Decline Development,20/09/2017,Day 12Hr,13,WBINC
DD016,,FENTON DECLINE,,6,0,4.5,0,0,0,Decline Development,20/09/2017,Night 12Hr,13,WBINC
DD016,,Drake Decline,,0,0,4.5,0,0,0,Decline Development,20/09/2017,Night 12Hr,13,WBINC
DD024,,Drake 9145 RAA,,0,0,4.5,0,0,0,Decline Development,20/09/2017,Night 12Hr,13,WBINC
DD024,,Drake Decline,,0,0,4.5,0,0,0,Decline Development,20/09/2017,Night 12Hr,13,WBINC
DD016,,FENTON DECLINE,,12,0,4.5,12,0,0,Decline Development,21/09/2017,Day 12Hr,13,WBINC
DD016,,Drake Decline,,0,0,4.5,0,0,0,Decline Development,21/09/2017,Day 12Hr,13,WBINC
DD016,,FENTON DECLINE,,54,6,4.5,0,0,0,Decline Development,21/09/2017,Day 12Hr,13,WBINC
DD016,,Drake 9145 RAA,,0,0,4.5,0,0,0,Decline Development,21/09/2017,Day 12Hr,13,WBINC
DD016,,FENTON DECLINE,,21,0,4.5,0,4.1,0,Decline Development,21/09/2017,Night 12Hr,13,WBINC
DD024,,Drake Decline,,76,6,4.5,0,0,0,Decline Development,21/09/2017,Night 12Hr,13,WBINC
DD016,Yes,FENTON DECLINE,,0,0,4.5,0,0,0,Decline Development,21/09/2017,Night 12Hr,13,WBINC
DD016,,Drake 9145 RAA,,0,0,4.5,0,0,0,Decline Development,21/09/2017,Night 12Hr,13,WBINC
DD016,,FENTON DECLINE,,72,6,4.5,72,4.1,0,Decline Development,22/09/2017,Day 12Hr,13,WBINC
DD016,Yes,FENTON DECLINE,,68,6,4.5,68,4.1,0,Decline Development,22/09/2017,Night 12Hr,13,WBINC
DD016,Yes,FENTON DECLINE,,5,0,4.5,0,0,0,Decline Development,22/09/2017,Night 12Hr,13,WBINC
DD016,,Drake 9145 RAA,,0,0,4.5,0,0,0,Decline Development,22/09/2017,Night 12Hr,13,WBINC
DD016,,FENTON DECLINE,,73,6,4.5,73,4.1,0,Decline Development,23/09/2017,Day 12Hr,13,WBINC
DD016,Yes,FENTON DECLINE,,70,6,4.5,70,4.1,0,Decline Development,23/09/2017,Night 12Hr,13,WBINC
DD024,,Drake 9145 RAA,,67,4,4.5,67,2,0,Decline Development,23/09/2017,Night 12Hr,13,WBINC
DD024,,Drake Decline,,0,0,4.5,0,0,0,Decline Development,23/09/2017,Night 12Hr,13,WBINC
DD016,,FENTON DECLINE,,72,6,4.5,72,4.1,0,Decline Development,24/09/2017,Day 12Hr,13,WBINC
DD016,Yes,FENTON DECLINE,,68,6,4.5,68,4.1,0,Decline Development,24/09/2017,Night 12Hr,13,WBINC
DD016,Yes,FENTON DECLINE,,10,0,4.5,10,0,0,Decline Development,24/09/2017,Night 12Hr,13,WBINC
DD024,,Drake 9145 RAA,,0,0,4.5,0,0,0,Decline Development,24/09/2017,Night 12Hr,13,WBINC
DD016,Yes,FENTON DECLINE,,7,0,4.5,7,0,0,Decline Development,24/09/2017,Night 12Hr,13,WBINC
DD016,Yes,Drake Decline,,68,6,4.5,68,3,0,Decline Development,24/09/2017,Night 12Hr,13,WBINC
DD024,,FENTON DECLINE,,72,6,4.5,72,4.1,0,Decline Development,25/09/2017,Day 12Hr,13,WBINC
DD024,,Drake 9145 RAA,,0,0,4.5,0,0,0,Decline Development,25/09/2017,Day 12Hr,13,WBINC
DD024,,Drake 9145 RAA,,60,4,4.5,0,2,0,Decline Development,25/09/2017,Night 12Hr,13,WBINC
DD016,Yes,FENTON DECLINE,,72,6,4.5,72,4.1,0,Decline Development,25/09/2017,Night 12Hr,13,WBINC
DD024,,Drake Decline,,0,0,4.5,0,0,0,Decline Development,25/09/2017,Night 12Hr,13,WBINC
DD024,,Drake 9145 RAA,,0,0,4.5,0,0,0,Decline Development,26/09/2017,Day 12Hr,13,WBINC
DD016,,FENTON DECLINE,,0,0,4.5,0,0,0,Decline Development,26/09/2017,Day 12Hr,13,WBINC
DD016,,FENTON DECLINE,,78,6,4.5,78,4.1,0,Decline Development,26/09/2017,Day 12Hr,13,WBINC
DD024,,Drake Decline,,68,4,4.5,68,3,0,Decline Development,26/09/2017,Night 12Hr,13,WBINC
DD024,,Drake 9145 RAA,,54,4,4.5,0,0,0,Decline Development,26/09/2017,Night 12Hr,13,WBINC
DD016,Yes,FENTON DECLINE,,76,6,4.5,76,4.1,0,Decline Development,26/09/2017,Night 12Hr,13,WBINC
DD016,,FENTON DECLINE,,78,6,4.5,78,4.1,0,Decline Development,27/09/2017,Day 12Hr,14,WBINC
DD016,,FENTON DECLINE,,0,0,4.5,0,0,0,Decline Development,27/09/2017,Day 12Hr,14,WBINC
DD024,,Drake 9145 RAA,,0,0,4.5,0,0,0,Decline Development,27/09/2017,Day 12Hr,14,WBINC
DD024,,Drake 9145 RAA,,0,0,4.5,0,0,0,Decline Development,27/09/2017,Night 12Hr,14,WBINC
DD016,Yes,FENTON DECLINE,,72,6,4.5,72,4,0,Decline Development,27/09/2017,Night 12Hr,14,WBINC
DD024,,Drake Decline,,73,4,4.5,73,3,0,Decline Development,27/09/2017,Night 12Hr,14,WBINC
DD024,,Drake 9145 RAA,,49,0,4.5,0,0,0,Decline Development,28/09/2017,Day 12Hr,14,WBINC
DD016,,Drake 9145 RAA,,9,6,4.5,58,2.8,0,Decline Development,28/09/2017,Day 12Hr,14,WBINC
DD016,,9150 STC DRK,,56,0,4.5,56,3,0,Decline Development,28/09/2017,Night 12Hr,14,WBINC
DD016,,FENTON DECLINE,,77,6,4.5,77,4,0,Decline Development,28/09/2017,Night 12Hr,14,WBINC
DD016,,Drake Decline,,56,6,4.5,0,0,0,Decline Development,28/09/2017,Night 12Hr,14,WBINC
DD016,,Fenton 9150 SP,,0,0,4.5,0,0,0,Decline Development,29/09/2017,Day 12Hr,14,WBINC
DD016,,FENTON DECLINE,,0,0,4.5,0,0,0,Decline Development,29/09/2017,Day 12Hr,14,WBINC
DD024,,Drake 9145 RAA,,0,0,4.5,0,0,0,Decline Development,29/09/2017,Day 12Hr,14,WBINC
DD016,,Drake Decline,,22,6,4.5,22,3,0,Decline Development,29/09/2017,Day 12Hr,14,WBINC
DD016,,FENTON DECLINE,,77,6,4.5,77,4,0,Decline Development,29/09/2017,Night 12Hr,14,WBINC
DD016,,Drake 9145 RAA,,75,6,4.5,0,0,0,Decline Development,29/09/2017,Night 12Hr,14,WBINC
DD016,,9150 STC DRK,,77,6,4.5,77,4,0,Decline Development,29/09/2017,Night 12Hr,14,WBINC
DD024,,Drake Decline,,0,0,4.5,0,0,0,Decline Development,30/09/2017,Day 12Hr,14,WBINC
DD024,,Drake 9145 RAA,,0,6,4.5,75,3,0,Decline Development,30/09/2017,Day 12Hr,14,WBINC
DD016,,Fenton 9150 SP,,0,0,4.5,0,0,0,Decline Development,30/09/2017,Day 12Hr,14,WBINC
DD016,,FENTON DECLINE,,0,0,4.5,0,0,0,Decline Development,30/09/2017,Day 12Hr,14,WBINC
DD016,,FENTON DECLINE,,84,6,4.5,84,4,0,Decline Development,30/09/2017,Night 12Hr,14,WBINC
DD016,,Fenton - DB/CADDY,,24,0,4.5,24,0,0,Decline Development,30/09/2017,Night 12Hr,14,WBINC
DD024,,Drake 9145 RAA,,64,6,4.5,0,0,0,Decline Development,30/09/2017,Night 12Hr,14,WBINC
DD024,,Drake Decline,,51,6,4.5,65,3,0,Decline Development,30/09/2017,Night 12Hr,14,WBINC
DD016,,9150 STC DRK,,74,6,4.5,74,4,0,Decline Development,30/09/2017,Night 12Hr,14,WBINC
DD016,,9150 STC DRK,,73,6,4.5,73,4.2,0,Decline Development,1/10/2017,Day 12Hr,14,WBINC
DD024,,Drake Decline,,0,0,4.5,0,0,0,Decline Development,1/10/2017,Day 12Hr,14,WBINC
DD024,,Drake 9145 RAA,,0,0,4.5,63,3,0,Decline Development,1/10/2017,Day 12Hr,14,WBINC
DD024,,Drake Decline,,65,6,4.5,65,4,0,Decline Development,1/10/2017,Night 12Hr,14,WBINC
DD016,,9150 STC DRK,,0,0,4.5,0,0,0,Decline Development,1/10/2017,Night 12Hr,14,WBINC
DD024,,Drake 9145 RAA,,63,6,4.5,63,3,0,Decline Development,1/10/2017,Night 12Hr,14,WBINC
DD016,,9150 STC DRK,,79,6,4.5,79,4,0,Decline Development,1/10/2017,Night 12Hr,14,WBINC
DD016,,Drake 9145 RAA,,0,0,4.5,0,0,0,Decline Development,1/10/2017,Night 12Hr,14,WBINC
DD016,,Drake 9145 RAA,,0,0,4.5,0,0,0,Decline Development,2/10/2017,Day 12Hr,14,WBINC
DD024,,Drake Decline,,0,0,4.5,0,0,0,Decline Development,2/10/2017,Day 12Hr,14,WBINC
DD016,,9150 STC DRK,,62,6,4.5,62,4.2,0,Decline Development,2/10/2017,Day 12Hr,14,WBINC
DD016,,Fan SP,,36,0,4.5,0,4,0,Decline Development,2/10/2017,Night 12Hr,14,WBINC
DD016,,Drake 9145 RAA,,0,0,4.5,0,0,0,Decline Development,2/10/2017,Night 12Hr,14,WBINC
DD024,,Drake 9145 RAA,,63,6,4.5,63,3,0,Decline Development,2/10/2017,Night 12Hr,14,WBINC
DD016,,Drake 9140 ACC,,0,0,4.5,0,0,0,Decline Development,2/10/2017,Night 12Hr,14,WBINC
DD024,,Drake Decline,,66,6,4.5,66,3,0,Decline Development,2/10/2017,Night 12Hr,14,WBINC
DD016,,Drake 9145 RAA,,66,6,4.5,66,4.2,0,Decline Development,3/10/2017,Day 12Hr,14,WBINC
DD016,,FENTON DECLINE,,0,0,4.5,0,0,0,Decline Development,3/10/2017,Day 12Hr,14,WBINC
DD016,,FENTON DECLINE,,44,6,4.5,73,4.2,0,Decline Development,3/10/2017,Day 12Hr,14,WBINC
DD024,,Drake 9140 ACC,,80,6,4.5,80,3,0,Decline Development,3/10/2017,Night 12Hr,14,WBINC
DD016,,FENTON DECLINE,,16,0,4.5,0,0,0,Decline Development,3/10/2017,Night 12Hr,14,WBINC
DD016,,Drake 9145 RAA,,69,6,4.5,69,4,0,Decline Development,3/10/2017,Night 12Hr,14,WBINC
DD024,,Drake Decline,,0,0,4.5,0,0,0,Decline Development,3/10/2017,Night 12Hr,14,WBINC
DD016,,FENTON DECLINE,,79,6,4.5,79,4,0,Decline Development,3/10/2017,Night 12Hr,14,WBINC
DD024,,Drake 9140 ACC,,0,0,4.5,0,0,0,Decline Development,4/10/2017,Day 12Hr,15,WBINC
DD016,,FENTON DECLINE,,56,6,4.5,56,4.1,0,Decline Development,4/10/2017,Day 12Hr,15,WBINC
DD016,,Fenton SUMP ,,0,0,4.5,0,0,0,Decline Development,4/10/2017,Day 12Hr,15,WBINC
DD016,,Drake 9145 RAA,,0,0,4.5,0,0,0,Decline Development,4/10/2017,Day 12Hr,15,WBINC
DD016,,9140 RAA FTN ,,0,0,4.5,51,0,0,Decline Development,4/10/2017,Night 12Hr,15,WBINC
DD024,,Drake 9140 ACC,,25,0,4.5,0,3.5,0,Decline Development,4/10/2017,Night 12Hr,15,WBINC
DD016,,FENTON DECLINE,,0,0,4.5,0,0,0,Decline Development,4/10/2017,Night 12Hr,15,WBINC
DD024,,Drake Decline,,64,6,4.5,0,3,0,Decline Development,4/10/2017,Night 12Hr,15,WBINC
DD016,,Drake 9145 RAA,,0,6,4.5,72,4.1,0,Decline Development,4/10/2017,Night 12Hr,15,WBINC
DD016,,Fenton SUMP ,,0,0,4.5,0,0,0,Decline Development,4/10/2017,Night 12Hr,15,WBINC
DD016,,FENTON DECLINE,,28,6,4.5,68,4.1,0,Decline Development,5/10/2017,Day 12Hr,15,WBINC
DD016,,Fenton SUMP ,,36,0,4.5,36,2,0,Decline Development,5/10/2017,Day 12Hr,15,WBINC
DD024,Yes,Drake 9140 ACC,,26,4,3.1,0,3.1,0,Decline Development,5/10/2017,Day 12Hr,15,WBINC
DD024,,Drake Decline,,80,6,4.5,80,4,0,Decline Development,5/10/2017,Night 12Hr,15,WBINC
DD016,,Drake 9145 RAA,,64,6,4.5,0,0,0,Decline Development,5/10/2017,Night 12Hr,15,WBINC
DD016,,Drake 9140 ACC,,18,0,4.5,44,4,0,Decline Development,5/10/2017,Night 12Hr,15,WBINC
DD024,Yes,Drake Decline,,0,0,4.5,0,0,0,Decline Development,6/10/2017,Day 12Hr,15,WBINC
DD016,Yes,Drake Decline,,80,6,4.5,0,0,0,Decline Development,6/10/2017,Day 12Hr,15,WBINC
DD016,Yes,Fenton SUMP ,,70,6,4.5,70,4.1,0,Decline Development,6/10/2017,Day 12Hr,15,WBINC
DD016,Yes,FENTON DECLINE,,10,0,4.5,10,0,0,Decline Development,6/10/2017,Day 12Hr,15,WBINC
DD024,Yes,9140 RAA FTN ,,0,0,4.5,0,0,0,Decline Development,6/10/2017,Day 12Hr,15,WBINC
DD016,Yes,Drake 9140 ACC,,0,0,4.5,0,0,0,Decline Development,6/10/2017,Day 12Hr,15,WBINC
DD024,,Drake 9140 ACC,,64,6,4.5,64,4,0,Decline Development,6/10/2017,Night 12Hr,15,WBINC
DD024,,Drake Decline,,0,0,4.5,0,4,0,Decline Development,6/10/2017,Night 12Hr,15,WBINC
DD016,,FENTON DECLINE,,74,6,4.5,74,4,0,Decline Development,6/10/2017,Night 12Hr,15,WBINC
DD024,,9140 RAA FTN ,,0,0,4.5,0,0,0,Decline Development,6/10/2017,Night 12Hr,15,WBINC
DD016,,Drake 9140 ACC,,0,0,4.5,0,0,0,Decline Development,6/10/2017,Night 12Hr,15,WBINC
DD016,,9140 RAA FTN ,,63,0,4.5,0,0,0,Decline Development,6/10/2017,Night 12Hr,15,WBINC
DD024,Yes,Drake Decline,,0,0,4.5,0,0,0,Decline Development,7/10/2017,Day 12Hr,15,WBINC
DD016,Yes,FENTON DECLINE,,40,0,4.5,0,0,0,Decline Development,7/10/2017,Day 12Hr,15,WBINC
DD016,Yes,Fenton SUMP ,,0,0,4.5,0,0,0,Decline Development,7/10/2017,Day 12Hr,15,WBINC
DD024,Yes,Drake 9140 ACC,,0,0,4.5,0,0,0,Level Development,7/10/2017,Day 12Hr,15,WBINC
DD016,Yes,9140 RAA FTN ,,16,6,3.1,79,3.1,0,Incline Development,7/10/2017,Day 12Hr,15,WBINC
DD016,,Fenton SUMP ,,62,6,4.5,0,4.1,0,Decline Development,7/10/2017,Night 12Hr,15,WBINC
DD024,,Drake Decline,,37,0,4.5,0,0,0,Decline Development,7/10/2017,Night 12Hr,15,WBINC
DD016,,FENTON DECLINE,,47,6,4.5,0,4.1,0,Decline Development,7/10/2017,Night 12Hr,15,WBINC
DD024,,Drake 9140 ACC,,69,4,3.5,69,3.5,0,Level Development,7/10/2017,Night 12Hr,15,WBINC
DD016,,Drake 9145 RAA,,63,6,4.5,63,4.1,0,Incline Development,7/10/2017,Night 12Hr,15,WBINC
DD016,Yes,Drake 9140 ACC,,70,6,4.5,70,4.1,0,Level Development,8/10/2017,Day 12Hr,15,WBINC
DD016,Yes,FENTON DECLINE,,78,6,4.5,78,4.1,0,Decline Development,8/10/2017,Day 12Hr,15,WBINC
DD016,,Drake 9140 ACC,,0,0,4.5,0,0,0,Level Development,8/10/2017,Night 12Hr,15,WBINC
DD016,,Drake 9140 ACC,,0,0,4.5,0,0,0,Level Development,8/10/2017,Night 12Hr,15,WBINC
DD024,,Drake Decline,,38,6,4.5,70,4.1,0,Decline Development,8/10/2017,Night 12Hr,15,WBINC
DD016,,FENTON DECLINE,,77,6,4.5,77,4.1,0,Decline Development,8/10/2017,Night 12Hr,15,WBINC
DD024,,Drake 9145 RAA,,0,0,4.5,63,4.1,0,Incline Development,8/10/2017,Night 12Hr,15,WBINC
DD016,,FENTON DECLINE,,0,0,4.5,0,0,0,Decline Development,8/10/2017,Night 12Hr,15,WBINC
DD024,,Drake 9145 RAA,,0,0,4.5,0,0,0,Incline Development,8/10/2017,Night 12Hr,15,WBINC
DD016,Yes,FENTON DECLINE,,80,6,4.5,80,4.1,0,Decline Development,9/10/2017,Day 12Hr,15,WBINC
DD016,Yes,9140 RAA FTN ,,0,0,4.5,0,0,0,Incline Development,9/10/2017,Day 12Hr,15,WBINC
DD016,Yes,Drake 9145 RAA,,0,0,4.5,0,0,0,Level Development,9/10/2017,Day 12Hr,15,WBINC
DD016,Yes,Drake 9140 ACC,,70,6,4.5,70,4.1,0,Level Development,9/10/2017,Day 12Hr,15,WBINC
DD024,,9140 RAA FTN ,,69,4,3.1,69,3.1,0,Incline Development,9/10/2017,Night 12Hr,15,WBINC
DD024,,Drake 9140 ACC,,0,0,4.5,0,0,0,Level Development,9/10/2017,Night 12Hr,15,WBINC
DD024,,Drake Decline,,0,0,4.5,0,0,0,Decline Development,9/10/2017,Night 12Hr,15,WBINC
DD016,,FENTON DECLINE,,67,6,4.5,0,4.1,0,Decline Development,9/10/2017,Night 12Hr,15,WBINC
DD016,Yes,Drake Decline,,80,6,4.5,80,4.1,0,Decline Development,10/10/2017,Day 12Hr,15,WBINC
DD016,Yes,Drake 9140 ACC,,70,6,4.5,0,4.1,0,Incline Development,10/10/2017,Day 12Hr,15,WBINC
DD016,Yes,Drake 9140 ACC,,0,0,4.5,0,0,0,Decline Development,10/10/2017,Day 12Hr,15,WBINC
DD016,,Drake 9140 ACC,,0,0,4.5,0,0,0,Level Development,10/10/2017,Night 12Hr,15,WBINC
DD016,,9140 SMP FTN ,,40,0,4.5,0,0,0,Decline Development,10/10/2017,Night 12Hr,15,WBINC
DD016,,FENTON DECLINE,,67,6,4.5,0,4.1,0,Decline Development,10/10/2017,Night 12Hr,15,WBINC
DD024,,9140 RAA FTN ,,0,0,4.5,0,0,0,Incline Development,10/10/2017,Night 12Hr,15,WBINC
DD016,Yes,FENTON DECLINE,,80,6,4.5,80,4.1,0,Decline Development,11/10/2017,Day 12Hr,16,WBINC
DD016,Yes,Drake 9140 ACC,,80,6,4.5,80,4.1,0,Incline Development,11/10/2017,Day 12Hr,16,WBINC
DD024,,9140 RAA FTN ,,63,4,3.1,63,3.1,0,Incline Development,11/10/2017,Day 12Hr,16,WBINC
DD024,,Drake Decline,,0,0,4.5,0,0,0,Decline Development,11/10/2017,Night 12Hr,16,WBINC
DD016,,Drake 9140 ACC,,67,6,4.5,67,4.1,0,Level Development,11/10/2017,Night 12Hr,16,WBINC
DD016,,FENTON DECLINE,,0,0,4.5,0,0,0,Decline Development,11/10/2017,Night 12Hr,16,WBINC
DD024,,9140 SMP FTN ,,0,0,4.5,0,0,0,Decline Development,12/10/2017,Day 12Hr,16,WBINC
DD016,Yes,FENTON DECLINE,,80,6,4.5,74,4.1,0,Decline Development,12/10/2017,Day 12Hr,16,WBINC
DD016,Yes,9140 SMP FTN ,,0,0,4.5,0,0,0,Decline Development,12/10/2017,Day 12Hr,16,WBINC
DD024,,Drake 9140 ACC,,0,0,4.5,0,0,0,Level Development,12/10/2017,Day 12Hr,16,WBINC
DD016,Yes,Drake Decline,,0,0,4.5,0,0,0,Decline Development,12/10/2017,Day 12Hr,16,WBINC
DD016,,Drake 9140 ACC,,68,6,4.5,68,4.1,0,Level Development,12/10/2017,Night 12Hr,16,WBINC
DD016,,9140 SMP FTN ,,16,0,4.5,0,0,0,Decline Development,12/10/2017,Night 12Hr,16,WBINC
DD024,,Fenton SUMP ,,0,0,4.5,0,0,0,Decline Development,12/10/2017,Night 12Hr,16,WBINC
DD024,,FENTON DECLINE,,69,6,4.5,64,4.1,0,Decline Development,12/10/2017,Night 12Hr,16,WBINC
